DataZone,DataZoneName,IntZone,IntZoneName,CA,CAName
S01013073,Raploch - 02,S02002450,Raploch,S12000030,Stirling
S01013074,Raploch - 03,S02002450,Raploch,S12000030,Stirling
S01013075,Raploch - 04,S02002450,Raploch,S12000030,Stirling
S01013076,Cornton - 01,S02002451,Cornton,S12000030,Stirling
S01013077,Cornton - 02,S02002451,Cornton,S12000030,Stirling
S01013078,Cornton - 03,S02002451,Cornton,S12000030,Stirling
S01013079,Cornton - 04,S02002451,Cornton,S12000030,Stirling
S01013080,Causewayhead - 01,S02002452,Causewayhead,S12000030,Stirling
S01013081,Causewayhead - 02,S02002452,Causewayhead,S12000030,Stirling
S01013082,Causewayhead - 03,S02002452,Causewayhead,S12000030,Stirling
S01013083,Bridge of Allan and University - 01,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013084,Bridge of Allan and University - 02,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013085,Bridge of Allan and University - 03,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013086,Bridge of Allan and University - 04,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013087,Bridge of Allan and University - 05,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013088,Bridge of Allan and University - 06,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013089,Bridge of Allan and University - 07,S02002453,Bridge of Allan and University,S12000030,Stirling
S01013090,Forth - 01,S02002454,Forth,S12000030,Stirling
S01013091,Forth - 02,S02002454,Forth,S12000030,Stirling
S01013092,Forth - 03,S02002454,Forth,S12000030,Stirling
S01013093,Forth - 04,S02002454,Forth,S12000030,Stirling
S01013094,Dunblane East - 01,S02002455,Dunblane East,S12000030,Stirling
S01013095,Dunblane East - 02,S02002455,Dunblane East,S12000030,Stirling
S01013096,Dunblane East - 03,S02002455,Dunblane East,S12000030,Stirling
S01013097,Dunblane East - 04,S02002455,Dunblane East,S12000030,Stirling
S01013098,Dunblane East - 05,S02002455,Dunblane East,S12000030,Stirling
S01013099,Dunblane East - 06,S02002455,Dunblane East,S12000030,Stirling
S01013100,Dunblane East - 07,S02002455,Dunblane East,S12000030,Stirling
S01013101,Dunblane West - 01,S02002456,Dunblane West,S12000030,Stirling
S01013102,Dunblane West - 02,S02002456,Dunblane West,S12000030,Stirling
S01013103,Dunblane West - 03,S02002456,Dunblane West,S12000030,Stirling
S01013104,Dunblane West - 04,S02002456,Dunblane West,S12000030,Stirling
S01013105,Dunblane West - 05,S02002456,Dunblane West,S12000030,Stirling
S01013106,Carse of Stirling - 01,S02002457,Carse of Stirling,S12000030,Stirling
S01013107,Carse of Stirling - 02,S02002457,Carse of Stirling,S12000030,Stirling
S01013108,Carse of Stirling - 03,S02002457,Carse of Stirling,S12000030,Stirling
S01013109,Carse of Stirling - 04,S02002457,Carse of Stirling,S12000030,Stirling
S01013110,Carse of Stirling - 05,S02002457,Carse of Stirling,S12000030,Stirling
S01013111,Carse of Stirling - 06,S02002457,Carse of Stirling,S12000030,Stirling
S01013112,Callander and Trossachs - 01,S02002458,Callander and Trossachs,S12000030,Stirling
S01013113,Callander and Trossachs - 02,S02002458,Callander and Trossachs,S12000030,Stirling
S01013114,Callander and Trossachs - 03,S02002458,Callander and Trossachs,S12000030,Stirling
S01013115,Callander and Trossachs - 04,S02002458,Callander and Trossachs,S12000030,Stirling
S01013116,Callander and Trossachs - 05,S02002458,Callander and Trossachs,S12000030,Stirling
S01013117,Highland - 01,S02002459,Highland,S12000030,Stirling
S01013118,Highland - 02,S02002459,Highland,S12000030,Stirling
S01013119,Highland - 03,S02002459,Highland,S12000030,Stirling
S01013120,Highland - 04,S02002459,Highland,S12000030,Stirling
S01013121,Highland - 05,S02002459,Highland,S12000030,Stirling
S01013122,Whitecrook - 01,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013123,Whitecrook - 02,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013124,Whitecrook - 03,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013125,Whitecrook - 04,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013126,Whitecrook - 05,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013127,Whitecrook - 06,S02002460,Whitecrook,S12000039,West Dunbartonshire
S01013128,Singer and Clydebank South - 01,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013129,Singer and Clydebank South - 02,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013130,Singer and Clydebank South - 03,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013131,Singer and Clydebank South - 04,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013132,Singer and Clydebank South - 05,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013133,Singer and Clydebank South - 06,S02002461,Singer and Clydebank South,S12000039,West Dunbartonshire
S01013134,Drumry - 01,S02002462,Drumry,S12000039,West Dunbartonshire
S01013135,Drumry - 02,S02002462,Drumry,S12000039,West Dunbartonshire
S01013136,Drumry - 03,S02002462,Drumry,S12000039,West Dunbartonshire
S01013137,Drumry - 04,S02002462,Drumry,S12000039,West Dunbartonshire
S01013138,Drumry - 05,S02002462,Drumry,S12000039,West Dunbartonshire
S01013139,Drumry - 06,S02002462,Drumry,S12000039,West Dunbartonshire
S01013140,Drumry - 07,S02002462,Drumry,S12000039,West Dunbartonshire
S01013141,Clydebank - 01,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013142,Clydebank - 02,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013143,Clydebank - 03,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013144,Clydebank - 04,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013145,Clydebank - 05,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013146,Clydebank - 06,S02002463,Clydebank,S12000039,West Dunbartonshire
S01013147,Clydebank North - 01,S02002464,Clydebank North,S12000039,West Dunbartonshire
S01013148,Clydebank North - 02,S02002464,Clydebank North,S12000039,West Dunbartonshire
S01013149,Clydebank North - 03,S02002464,Clydebank North,S12000039,West Dunbartonshire
S01013150,Clydebank North - 04,S02002464,Clydebank North,S12000039,West Dunbartonshire
S01013151,Clydebank North - 05,S02002464,Clydebank North,S12000039,West Dunbartonshire
S01013152,Clydebank East - 01,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013153,Clydebank East - 02,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013154,Clydebank East - 03,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013155,Clydebank East - 04,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013156,Clydebank East - 05,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013157,Clydebank East - 06,S02002465,Clydebank east,S12000039,West Dunbartonshire
S01013158,Duntocher - 01,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013159,Duntocher - 02,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013160,Duntocher - 03,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013161,Duntocher - 04,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013162,Duntocher - 05,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013163,Duntocher - 06,S02002466,Duntocher,S12000039,West Dunbartonshire
S01013164,Dalmuir - 01,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013165,Dalmuir - 02,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013166,Dalmuir - 03,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013167,Dalmuir - 04,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013168,Dalmuir - 05,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013169,Dalmuir - 06,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013170,Dalmuir - 07,S02002467,Dalmuir,S12000039,West Dunbartonshire
S01013171,Kilpatrick - 01,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013172,Kilpatrick - 02,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013173,Kilpatrick - 03,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013174,Kilpatrick - 04,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013175,Kilpatrick - 05,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013176,Kilpatrick - 06,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013177,Kilpatrick - 07,S02002468,Kilpatrick,S12000039,West Dunbartonshire
S01013178,Bowling - 01,S02002469,Bowling,S12000039,West Dunbartonshire
S01013179,Bowling - 02,S02002469,Bowling,S12000039,West Dunbartonshire
S01013180,Bowling - 03,S02002469,Bowling,S12000039,West Dunbartonshire
S01013181,Bowling - 04,S02002469,Bowling,S12000039,West Dunbartonshire
S01013182,Bowling - 05,S02002469,Bowling,S12000039,West Dunbartonshire
S01013183,Bowling - 06,S02002469,Bowling,S12000039,West Dunbartonshire
S01013184,Dumbarton East - 01,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013185,Dumbarton East - 02,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013186,Dumbarton East - 03,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013187,Dumbarton East - 04,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013188,Dumbarton East - 05,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013189,Dumbarton East - 06,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013190,Dumbarton East - 07,S02002470,Dumbarton east,S12000039,West Dunbartonshire
S01013191,Dumbarton - 01,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013192,Dumbarton - 02,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013193,Dumbarton - 03,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013194,Dumbarton - 04,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013195,Dumbarton - 05,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013196,Dumbarton - 06,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013197,Dumbarton - 07,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013198,Dumbarton - 08,S02002471,Dumbarton,S12000039,West Dunbartonshire
S01013199,Dalreoch - 01,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013200,Dalreoch - 02,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013201,Dalreoch - 03,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013202,Dalreoch - 04,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013203,Dalreoch - 05,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013204,Dalreoch - 06,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013205,Dalreoch - 07,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013206,Dalreoch - 08,S02002472,Dalreoch,S12000039,West Dunbartonshire
S01013207,Leven - 01,S02002473,Leven,S12000039,West Dunbartonshire
S01013208,Leven - 02,S02002473,Leven,S12000039,West Dunbartonshire
S01013209,Leven - 03,S02002473,Leven,S12000039,West Dunbartonshire
S01013210,Leven - 04,S02002473,Leven,S12000039,West Dunbartonshire
S01013211,Leven - 05,S02002473,Leven,S12000039,West Dunbartonshire
S01013212,Leven - 06,S02002473,Leven,S12000039,West Dunbartonshire
S01013213,Leven - 07,S02002473,Leven,S12000039,West Dunbartonshire
S01013214,Bonhill - 01,S02002474,Bonhill,S12000039,West Dunbartonshire
S01013215,Bonhill - 02,S02002474,Bonhill,S12000039,West Dunbartonshire
